"job_id","job_title","job_location","job_schedule_type","salary_year_avg","job_posted_date","company_name"
1656466,"Data Analyst","Anywhere","Full-time","83000.0","2023-08-13 11:00:02","Get It Recruit - Information Technology"
373211,"Data Governance Project Data Analyst","Anywhere","Full-time","83000.0","2023-08-06 10:00:55","Get It Recruit - Information Technology"
984993,"Data Analyst","Anywhere","Full-time","82750.0","2023-12-18 23:11:07","Luxury Presence"
337179,"Part-time Data Analyst","Anywhere","Part-time","82500.0","2023-07-25 16:00:27","Get It Recruit - Information Technology"
838391,"Data Insight Analyst","Anywhere","Full-time","82500.0","2023-07-15 09:01:46","Get It Recruit - Information Technology"
1795056,"Clinical Research Data Programmer Analyst","Anywhere","Full-time","82500.0","2023-10-06 15:00:05","Vitalief Inc."
908469,"Data Analyst/Report Writer","Anywhere","Full-time","82500.0","2023-07-19 08:01:30","Get It Recruit - Information Technology"
1758551,"Healthcare Data Analyst - Remote in RI","Anywhere","Full-time","82500.0","2023-09-09 08:00:21","Complete HR Solutions"
95123,"Data Analyst","Anywhere","Full-time","82500.0","2023-07-24 10:01:08","Get It Recruit - Information Technology"
1727059,"Technical/Data Analyst","Anywhere","Full-time","82500.0","2023-07-28 09:00:01","Get It Recruit - Information Technology"
103900,"Data Analyst","Anywhere","Full-time","82500.0","2023-07-05 09:01:11","Get It Recruit - Information Technology"
427343,"Data Delivery Analyst","Anywhere","Full-time","82500.0","2023-11-18 09:00:05","Get It Recruit - Information Technology"
1269187,"Data Analyst with PowerBI Dashboards Experience","Anywhere","Full-time","82500.0","2023-07-24 10:02:16","Get It Recruit - Information Technology"
672574,"Data Analyst","Anywhere","Full-time","82500.0","2023-06-22 22:00:56","Emotive"
863059,"Accounting / Data Analyst","Anywhere","Full-time","82500.0","2023-01-13 19:06:49","Confidential"
1621876,"Data Analyst (Tableau)","Anywhere","Full-time","82500.0","2023-09-08 14:00:41","Customer Value Partners"
1715658,"Data Analyst","Anywhere","Full-time","82500.0","2023-07-18 14:01:01","Get It Recruit - Information Technology"
934891,"Data Analysts- Capital Markets Team","Anywhere","Full-time","82500.0","2023-01-30 17:02:30","CyberCoders"
879043,"SQL Data Analyst - Healthcare","Anywhere","Full-time","82350.5","2023-07-22 06:59:58","Village Care"
318830,"Business Data Analyst II","Anywhere","Full-time","82000.0","2023-06-26 11:56:08","Get It Recruit - Information Technology"
5174,"Data Analyst - Ad Tech and Google Ad Manager Experience (Remote)","Anywhere","Full-time","82000.0","2023-06-21 09:52:38","Get It Recruit - Information Technology"
463381,"Data Analyst (Junior/Mid/Senior) - Remote - Defense Manpower Data...","Anywhere","Full-time","82000.0","2023-06-25 09:00:11","Get It Recruit - Information Technology"
288466,"Research Data Analyst I","Anywhere","Full-time","82000.0","2023-06-18 12:01:45","Get It Recruit - Information Technology"
1115037,"Data Analyst","Anywhere","Full-time","82000.0","2023-06-18 12:00:16","Get It Recruit - Information Technology"
1296038,"Data Analyst","Anywhere","Full-time","82000.0","2023-07-23 09:59:52","Get It Recruit - Information Technology"
223644,"Pharmacy Data Analyst","Anywhere","Full-time","81500.0","2023-06-14 09:02:06","Get It Recruit - Information Technology"
1638787,"Lead Data Analyst - Looker Studio Expert","Anywhere","Full-time","81500.0","2023-06-14 09:00:32","Get It Recruit - Information Technology"
1436603,"Data Analyst, Mortgage Enforcement Unit, Remote Opportunity","Anywhere","Full-time","81047.0","2023-02-03 17:00:00","New York State Office of the Attorney General"
980665,"Data Analyst","Anywhere","Full-time","81000.0","2023-05-16 10:01:01","Get It Recruit - Information Technology"
413083,"Data Analyst","Anywhere","Contractor","81000.0","2023-06-06 10:01:41","Get It Recruit - Information Technology"
143947,"Data Analyst","Anywhere","Full-time","81000.0","2023-05-11 14:00:09","Get It Recruit - Information Technology"
606788,"Data Analytics and Reporting Analyst","Anywhere","Full-time","81000.0","2023-09-09 09:00:05","Get It Recruit - Information Technology"
1025744,"Research Data Analyst-","Anywhere","Full-time and Temp work","80740.0","2023-11-25 02:00:36","InsideHigherEd"
1472332,"Lead Data Analyst for Big Data Projects","Anywhere","Full-time","80500.0","2023-04-23 08:01:44","Get It Recruit - Information Technology"
1049953,"Data Analyst","Anywhere","Full-time","80500.0","2023-08-15 21:00:29","California State University"
670376,"Data Analyst","Anywhere","Full-time","80500.0","2023-09-01 10:00:32","Get It Recruit - Finance"
711091,"Data Analyst - Underwriting","Anywhere","Full-time","80250.0","2023-04-01 11:01:29","Automobile Club of Southern California"
550113,"Junior Data Analyst","Anywhere","Full-time","80000.0","2023-06-20 07:01:39","Motion Recruitment"
519106,"Data Analytics Manager","Anywhere","Full-time","80000.0","2023-10-11 23:31:55","Itemize Corp."
911869,"Sr. Business Analyst/Data Analyst","Anywhere","Full-time","80000.0","2023-06-21 16:02:08","CBRE"
564679,"Junior Data Analyst","Anywhere","Full-time","80000.0","2023-10-09 20:01:53","Coders Data"
940759,"Data Analyst","Anywhere","Full-time","80000.0","2023-07-30 10:59:59","Get It Recruit - Information Technology"
1236616,"Data Analyst","Anywhere","Full-time","80000.0","2023-02-28 08:01:19","Peraton"
6083,"Data Analyst","Anywhere","Full-time","80000.0","2023-02-27 21:37:51","EUCON AMERICAS LLC"
1434052,"Data Analytics Consultant","Anywhere","Full-time","80000.0","2023-08-03 18:00:27","FutureNET"
276098,"Data Analyst- Power BI (Remote)","Anywhere","Full-time","80000.0","2023-06-19 23:43:42","HighGround"
1333002,"Data Analyst","Anywhere","Full-time","80000.0","2023-07-20 10:01:51","Get It Recruit - Information Technology"
690454,"Data Analyst","Anywhere","Full-time","80000.0","2023-04-03 21:00:08","Gravy Analytics"
1354750,"Data Analyst","Anywhere","Full-time","80000.0","2023-08-03 20:00:20","Coders Data"
483152,"Data Analyst","Anywhere","Full-time","80000.0","2023-01-06 20:02:41","New World Now LLC"
1075985,"AI-focused Data Analyst/Tableau Developer","Anywhere","Full-time and Contractor","80000.0","2023-11-04 09:01:25","Get It Recruit - Information Technology"
794255,"Manufacturing Data Analyst","Anywhere","Full-time","80000.0","2023-09-27 17:17:33","ATR International"
664113,"Data Analyst (Remote)","Anywhere","Full-time","80000.0","2023-09-15 23:01:19","CrowdStrike"
319413,"Data Analyst","Anywhere","Full-time","80000.0","2023-08-07 21:00:38","Coders Data"
566131,"Claims Data Analyst - 208554","Anywhere","Full-time","80000.0","2023-07-28 16:03:55","Medix Technology"
430789,"Data Analyst - Remote | WFH","Anywhere","Full-time","79968.0","2023-02-21 16:21:59","Get It Recruit - Technology"
1801810,"Remote Geospatial Data Analyst","Anywhere","Full-time","79500.0","2023-08-12 10:01:50","Get It Recruit - Information Technology"
36488,"Data Analyst (Remote)","Anywhere","Full-time","79415.5","2023-11-17 17:01:39","Texas Workforce Commission"
401772,"Health Data Analyst - Hybrid","Anywhere","Full-time","79060.5","2023-11-09 07:01:18","Teacher Retirement System of Texas"
189043,"Remote - Data Analyst - Permanent - W2","Anywhere","Full-time","79000.0","2023-02-21 12:32:53","Apex Systems"
59423,"Healthcare Data Analyst","Anywhere","Full-time","78040.0","2023-11-24 16:01:21","Get It Recruit - Healthcare"
1723219,"Data Analyst","Anywhere","Full-time","78000.0","2023-03-13 11:00:54","Visual Connections, LLC"
1236681,"Data Analyst","Anywhere","Full-time","77500.0","2023-11-08 18:21:53","Simplex"
704236,"Data Analysis and Production Support Analyst","Anywhere","Full-time","77500.0","2023-10-05 10:00:13","Get It Recruit - Information Technology"
397963,"Data Analyst","Anywhere","Full-time","77500.0","2023-07-31 19:00:25","Coders Data"
1745486,"Data Analyst","Anywhere","Full-time","77500.0","2023-11-09 08:01:11","Get It Recruit - Information Technology"
1311958,"Northeast Territory Data Analyst","Anywhere","Full-time","77500.0","2023-08-18 10:00:06","Get It Recruit - Administrative"
1101994,"Product Specialist (Data Analytics) (Remote)","Anywhere","Full-time","77500.0","2023-02-02 07:00:37","NBCUniversal"
435726,"Data Analyst","Anywhere","Full-time","77500.0","2023-12-15 06:00:07","JDC"
502625,"Data Analyst","Anywhere","Full-time","77500.0","2023-10-09 13:40:58","Simplex."
1600670,"Financial Data Analyst","Anywhere","Full-time","77500.0","2023-11-02 12:00:14","Get It Recruit - Finance"
1379514,"Data Analyst - CropSights, a Precision Ag Platform (Remote - Must...","Anywhere","Full-time","77350.0","2023-07-03 00:00:50","Wilbur-Ellis Company"
974504,"Information Protection Data Analyst - Remote | WFH","Anywhere","Full-time","77000.0","2023-03-17 10:04:52","Get It Recruit - Information Technology"
411881,"Data Analyst","Anywhere","Full-time","76842.0","2023-12-05 14:01:22","Get It Recruit - Healthcare"
1500082,"Data Analyst","Anywhere","Full-time","76783.0","2023-09-15 15:00:02","Get It Recruit - Healthcare"
487133,"Healthcare Data Analyst","Anywhere","Full-time","76559.0","2023-09-20 10:00:05","Get It Recruit - Healthcare"
558598,"Data Analyst","Anywhere","Full-time","76500.0","2023-04-14 01:01:03","Invitae"
1219618,"Data Analyst (Remote)","Anywhere","Full-time","76364.5","2023-06-09 22:00:04","Stride inc"
164596,"Data Analyst","Anywhere","Full-time","76007.0","2023-08-03 13:02:41","Get It Recruit - Healthcare"
959874,"Data Analyst","Anywhere","Full-time","76007.0","2023-08-05 14:17:09","Get It Recruit - Healthcare"
1259256,"Data Analyst","Anywhere","Full-time","76000.0","2023-08-05 07:00:10","Get It Recruit - Transportation"
757196,"GTM Revenue Operations Data Analyst","Anywhere","Full-time","76000.0","2023-01-25 01:01:52","UiPath"
371461,"Data Analyst","Anywhere","Full-time","75566.0","2023-09-21 20:01:29","Get It Recruit - Marketing"
1068141,"Data Analyst (Remote)","Anywhere","Full-time","75500.0","2023-02-04 07:00:30","ServiceTitan"
1365513,"Health Data Analyst - Remote","Anywhere","Full-time","75296.0","2023-07-29 07:01:16","Teacher Retirement System of Texas"
368638,"Data Analyst - Department of Surgery/JRSC (Greater NYC Area, NY or...","Anywhere","Full-time","75250.0","2023-09-29 22:59:52","Memorial Sloan Kettering Cancer Center"
1406540,"Associate Data Analyst","Anywhere","Full-time","75000.0","2023-07-10 19:01:00","Beyond 12"
1321085,"Junior Data Analyst - US/Canada","Anywhere","Full-time","75000.0","2023-07-20 07:00:27","Patterned Learning AI"
479282,"Data Analyst","Anywhere","Full-time","75000.0","2023-04-05 18:00:19","hackajob"
764861,"HR Jr. Data Analyst","Anywhere","Full-time","75000.0","2023-03-30 21:01:08","Chicken of the Sea"
193923,"Supply Chain Data Analyst","Anywhere","Full-time","75000.0","2023-08-19 18:00:54","Get It Recruit - Transportation"
1461191,"DATA ANALYST - We offer career advancement, a work-life balance...","Anywhere","Full-time","75000.0","2023-02-08 20:00:52","Zunch Staffing"
1513802,"Data Analyst","Anywhere","Full-time","75000.0","2023-01-13 17:06:49","In Technology Group Inc (US)"
1517483,"Data Analyst - SaaS - EdTech","Anywhere","Full-time","75000.0","2023-07-17 07:50:34","KodeKloud"
1170721,"Junior Data BI Analyst","Anywhere","Full-time","75000.0","2023-07-27 07:02:24","Patterned Learning AI"
1241014,"Research Data Analyst","Anywhere","Full-time","75000.0","2023-08-22 19:02:59","Health Choice Network"
341807,"Data Analyst","Anywhere","Full-time","75000.0","2023-11-24 09:20:25","Get It Recruit - Information Technology"
221984,"Data Analyst, Category Management & Demand Planning","Anywhere","Full-time","75000.0","2023-11-23 09:00:57","MaryRuth's"
240037,"Data Analyst","Anywhere","Full-time","75000.0","2023-11-24 19:20:27","Get It Recruit - Hospitality"
257140,"Data Analyst","Anywhere","Full-time","75000.0","2023-10-31 08:12:19","Veeva Systems"
156786,"Junior Data Analyst","Anywhere","Full-time","75000.0","2023-07-26 07:02:26","Patterned Learning AI"
1210145,"Research Data Analyst","Anywhere","Full-time","75000.0","2023-08-17 16:03:02","Health Choice Network"
210881,"Data Analyst - ggplot2, R, SQL, Python- Remote","Anywhere","Full-time","75000.0","2023-03-07 23:02:19","CyberCoders"
1065749,"HR Data Analyst","Anywhere","Full-time","75000.0","2023-01-26 19:01:47","Chicken of the Sea"
555049,"Data Analyst/Epic Cogito","Anywhere","Full-time","75000.0","2023-08-31 18:00:41","Engage Partners Inc."
813827,"Research Data Analyst","Anywhere","Full-time","74500.0","2023-08-16 12:01:01","Southern California University"
47248,"Data Scientist/Financial Data Analyst","Anywhere","Full-time","74224.5","2023-05-10 13:56:58","NCUA"
425984,"Healthcare Data Analyst","Anywhere","Full-time","74049.0","2023-12-05 18:00:59","Get It Recruit - Healthcare"
1726747,"Data Analyst","Anywhere","Full-time","74000.0","2023-07-13 10:00:17","Applied Engineering Management Corporation"
1338279,"Data Analyst (Remote)","Anywhere","Full-time","74000.0","2023-03-16 22:00:13","Retriever Medial Dental Payments LLC"
669824,"Data Insight Analyst","Anywhere","Full-time","73696.0","2023-10-31 13:01:51","Get It Recruit - Healthcare"
1553132,"Medicare Compliance Data Analyst","Anywhere","Full-time","73631.0","2023-12-02 16:00:09","Get It Recruit - Healthcare"
769341,"Research Scientist (Remote)","Anywhere","Full-time","73000.0","2023-02-02 11:04:54","Center for Open Science"
1395633,"Financial Data Analyst","Anywhere","Full-time","73000.0","2023-12-23 16:59:57","Get It Recruit - Finance"
621498,"Data Analyst III","Anywhere","Full-time","72500.0","2023-04-19 19:01:49","Global Healthcare Exchange, Inc."
1446024,"Contact Center Data Analyst","Anywhere","Full-time","72500.0","2023-10-06 23:37:00","CharterUP"
1684855,"Data Analyst","Anywhere","Full-time","72500.0","2023-03-28 17:02:52","Every Body Texas"
93604,"Data Analyst","Anywhere","Full-time","72500.0","2023-08-08 20:49:34","Bluesight"
468876,"Data Analyst Marketing","Anywhere","Full-time","72500.0","2023-01-30 19:02:17","Coda Staffing"
1583314,"Pricing Data Analyst","Anywhere","Full-time","72500.0","2023-12-18 09:00:33","Get It Recruit - Information Technology"
1262610,"Data Analyst","Anywhere","Full-time","72500.0","2023-02-06 15:06:52","Insight Global"
360331,"Data Analyst - Remote","Anywhere","Full-time","72450.0","2023-10-04 12:41:19","CACI International Inc"
432310,"Junior Business/Data Analyst","Anywhere","Full-time","72000.0","2023-07-28 09:00:20","Get It Recruit - Transportation"
1698696,"Data Analyst","Anywhere","Full-time","71850.0","2023-01-12 08:00:40","CVS Health"
361990,"Data Analyst","Anywhere","Full-time","71850.0","2022-12-31 08:01:47","CVS Health"
897644,"Financial Data Analyst","Anywhere","Full-time","71850.0","2023-04-15 07:46:41","CVS Health"
225308,"Data Analyst Intern","Anywhere","Full-time and Internship","71000.0","2023-12-04 09:00:41","Get It Recruit - Information Technology"
1096460,"Investment Operations Data Analyst","Anywhere","Full-time","70500.0","2023-05-03 13:52:22","Get It Recruit - Information Technology"
330595,"Data Analyst","Anywhere","Full-time","70000.0","2023-11-22 22:09:17","Ohio Shared Information Services Inc"
539154,"Fraud Data Analyst","Anywhere","Full-time","70000.0","2023-09-20 22:00:17","Pentasia"
